Text Inputs : Specimen label,"S1.104M_WoLS"
Notes : Specimen note 1,"Sheep, Medial, Without LS. SS316 indenter. 
Issues with PID - had to abort the test."

Time,Extension,Load,True stress
(sec),(mm),(N),(MPa)
526.10281,-61.52657,-3.53390,0.49171
526.10681,-61.52659,-3.53418,0.49175
526.11075,-61.52659,-3.53458,0.49180
526.11200,-61.52659,-3.53462,0.49181
526.11481,-61.52657,-3.53464,0.49181
526.11875,-61.52656,-3.53450,0.49179
526.12081,-61.52656,-3.53414,0.49174
526.12175,-61.52656,-3.53414,0.49174
526.12281,-61.52656,-3.53399,0.49172
526.12675,-61.52656,-3.53345,0.49165
526.12800,-61.52656,-3.53328,0.49162
526.12881,-61.52656,-3.53315,0.49161
526.13475,-61.52659,-3.53298,0.49158
526.13675,-61.52660,-3.53297,0.49158
526.13775,-61.52661,-3.53315,0.49161
526.13881,-61.52661,-3.53318,0.49161
526.14275,-61.52661,-3.53357,0.49166
526.14400,-61.52661,-3.53353,0.49166
526.14475,-61.52661,-3.53347,0.49165
526.14581,-61.52661,-3.53362,0.49167
526.14681,-61.52661,-3.53364,0.49167
526.15075,-61.52661,-3.53357,0.49166
526.15275,-61.52661,-3.53347,0.49165
526.15381,-61.52661,-3.53365,0.49168
526.15481,-61.52661,-3.53367,0.49168
526.15881,-61.52661,-3.53377,0.49169
526.16000,-61.52661,-3.53378,0.49169
526.16075,-61.52661,-3.53376,0.49169
526.16181,-61.52661,-3.53393,0.49171
526.16275,-61.52661,-3.53397,0.49172
526.16681,-61.52661,-3.53416,0.49175
526.16875,-61.52661,-3.53400,0.49172
526.16981,-61.52661,-3.53415,0.49175
526.17075,-61.52661,-3.53419,0.49175
526.17481,-61.52661,-3.53429,0.49177
526.17594,-61.52661,-3.53429,0.49176
526.17675,-61.52661,-3.53428,0.49176
526.17781,-61.52661,-3.53448,0.49179
526.17875,-61.52661,-3.53451,0.49180
526.18281,-61.52661,-3.53415,0.49174
526.18481,-61.52661,-3.53376,0.49169
526.19081,-61.52663,-3.53353,0.49166
526.19200,-61.52663,-3.53352,0.49166
526.19281,-61.52664,-3.53351,0.49166
526.19381,-61.52665,-3.53372,0.49169
526.19475,-61.52665,-3.53381,0.49170
526.19881,-61.52666,-3.53383,0.49170
526.20081,-61.52666,-3.53377,0.49169
526.20181,-61.52666,-3.53394,0.49172
526.20275,-61.52666,-3.53395,0.49172
526.20681,-61.52666,-3.53385,0.49170
526.20800,-61.52666,-3.53384,0.49170
526.20881,-61.52666,-3.53377,0.49169
526.20975,-61.52666,-3.53392,0.49171
526.21081,-61.52666,-3.53397,0.49172
526.21481,-61.52666,-3.53430,0.49177
526.21681,-61.52665,-3.53424,0.49176
526.21775,-61.52664,-3.53440,0.49178
526.21881,-61.52664,-3.53443,0.49178
526.22075,-61.52663,-3.53451,0.49180
526.22181,-61.52663,-3.53429,0.49176
526.22275,-61.52663,-3.53416,0.49175
526.22400,-61.52663,-3.53403,0.49173
526.22481,-61.52663,-3.53385,0.49170
526.23075,-61.52666,-3.53358,0.49166
526.23281,-61.52666,-3.53361,0.49167
526.23681,-61.52666,-3.53425,0.49176
526.23781,-61.52666,-3.53426,0.49176
526.23875,-61.52666,-3.53435,0.49177
526.24000,-61.52665,-3.53437,0.49178
526.24081,-61.52665,-3.53428,0.49176
526.24175,-61.52664,-3.53435,0.49177
526.24281,-61.52664,-3.53427,0.49176
526.24481,-61.52663,-3.53409,0.49174
526.24581,-61.52663,-3.53376,0.49169
526.24675,-61.52663,-3.53356,0.49166
526.24875,-61.52664,-3.53321,0.49161
526.25281,-61.52667,-3.53324,0.49162
526.25381,-61.52668,-3.53319,0.49161
526.25475,-61.52669,-3.53332,0.49163
526.25600,-61.52669,-3.53349,0.49165
526.25675,-61.52669,-3.53356,0.49166
526.25781,-61.52669,-3.53380,0.49170
526.25881,-61.52669,-3.53389,0.49171
526.26081,-61.52668,-3.53411,0.49174
526.26475,-61.52665,-3.53397,0.49172
526.26581,-61.52665,-3.53413,0.49174
526.26681,-61.52665,-3.53419,0.49175
526.26881,-61.52664,-3.53434,0.49177
526.26975,-61.52664,-3.53420,0.49175
526.27081,-61.52664,-3.53416,0.49175
526.27200,-61.52664,-3.53418,0.49175
526.27275,-61.52663,-3.53412,0.49174
526.27681,-61.52664,-3.53420,0.49175
526.27775,-61.52664,-3.53405,0.49173
526.27881,-61.52664,-3.53406,0.49173
526.28075,-61.52664,-3.53412,0.49174
526.28481,-61.52665,-3.53455,0.49180
526.28794,-61.52664,-3.53469,0.49182
526.28875,-61.52663,-3.53467,0.49182
526.28981,-61.52663,-3.53488,0.49185
526.29075,-61.52663,-3.53500,0.49186
526.29281,-61.52661,-3.53519,0.49189
526.29681,-61.52660,-3.53491,0.49185
526.29781,-61.52660,-3.53504,0.49187
526.29875,-61.52660,-3.53504,0.49187
526.30075,-61.52661,-3.53495,0.49186
526.30400,-61.52660,-3.53449,0.49179
526.30481,-61.52660,-3.53431,0.49177
526.30875,-61.52661,-3.53436,0.49177
526.31281,-61.52660,-3.53434,0.49177
526.31675,-61.52661,-3.53486,0.49184
526.32000,-61.52660,-3.53474,0.49183
526.32081,-61.52660,-3.53472,0.49182
526.32475,-61.52661,-3.53479,0.49183
526.32881,-61.52660,-3.53456,0.49180
526.33275,-61.52661,-3.53474,0.49183
526.33600,-61.52660,-3.53462,0.49181
526.33681,-61.52660,-3.53456,0.49180
526.34075,-61.52661,-3.53499,0.49186
526.34481,-61.52660,-3.53510,0.49188
526.34881,-61.52661,-3.53530,0.49191
526.35200,-61.52660,-3.53511,0.49188
526.35281,-61.52660,-3.53500,0.49186
526.35681,-61.52661,-3.53518,0.49189
526.36075,-61.52660,-3.53529,0.49190
526.36481,-61.52661,-3.53558,0.49194
526.36800,-61.52660,-3.53538,0.49192
526.36875,-61.52660,-3.53529,0.49190
526.37281,-61.52661,-3.53503,0.49187
526.37675,-61.52660,-3.53478,0.49183
526.38081,-61.52661,-3.53516,0.49189
526.38400,-61.52660,-3.53518,0.49189
526.38475,-61.52660,-3.53514,0.49188
526.38881,-61.52661,-3.53548,0.49193
526.39275,-61.52660,-3.53535,0.49191
526.39681,-61.52661,-3.53545,0.49193
526.39994,-61.52660,-3.53533,0.49191
526.40075,-61.52660,-3.53524,0.49190
526.40481,-61.52661,-3.53530,0.49191
526.40881,-61.52660,-3.53511,0.49188
526.41275,-61.52661,-3.53556,0.49194
526.41600,-61.52660,-3.53556,0.49194
526.41681,-61.52660,-3.53556,0.49194
526.42075,-61.52661,-3.53560,0.49195
526.42481,-61.52660,-3.53507,0.49187
526.42875,-61.52661,-3.53491,0.49185
526.43200,-61.52660,-3.53473,0.49183
526.43281,-61.52660,-3.53466,0.49182
526.43675,-61.52661,-3.53503,0.49187
526.44081,-61.52660,-3.53510,0.49188
526.44475,-61.52661,-3.53527,0.49190
526.44800,-61.52660,-3.53546,0.49193
526.44881,-61.52660,-3.53550,0.49193
526.45275,-61.52659,-3.53577,0.49197
526.45681,-61.52656,-3.53542,0.49192
526.46081,-61.52655,-3.53537,0.49191
526.46400,-61.52654,-3.53520,0.49189
526.46481,-61.52654,-3.53521,0.49189
526.46881,-61.52655,-3.53546,0.49193
526.47275,-61.52654,-3.53550,0.49193
526.47681,-61.52655,-3.53539,0.49192
526.48000,-61.52654,-3.53512,0.49188
526.48075,-61.52654,-3.53497,0.49186
526.48481,-61.52655,-3.53476,0.49183
526.48875,-61.52657,-3.53454,0.49180
526.49281,-61.52659,-3.53463,0.49181
526.49600,-61.52659,-3.53472,0.49183
526.49675,-61.52659,-3.53472,0.49182
526.50081,-61.52659,-3.53483,0.49184
526.50475,-61.52658,-3.53488,0.49185
526.50881,-61.52658,-3.53531,0.49191
526.51194,-61.52657,-3.53536,0.49191
526.51275,-61.52657,-3.53537,0.49192
526.51681,-61.52657,-3.53515,0.49188
526.52081,-61.52658,-3.53472,0.49182
526.52475,-61.52661,-3.53473,0.49183
526.52800,-61.52661,-3.53472,0.49182
526.52881,-61.52661,-3.53466,0.49182
526.53275,-61.52661,-3.53469,0.49182
526.53681,-61.52661,-3.53440,0.49178
526.54075,-61.52661,-3.53423,0.49176
526.54400,-61.52661,-3.53418,0.49175
526.54481,-61.52661,-3.53413,0.49174
526.54875,-61.52661,-3.53407,0.49173
526.55281,-61.52661,-3.53384,0.49170
526.55675,-61.52661,-3.53397,0.49172
526.56000,-61.52661,-3.53407,0.49173
526.56081,-61.52661,-3.53413,0.49174
526.56281,-61.52661,-3.53443,0.49178
526.56881,-61.52661,-3.53467,0.49182
526.57081,-61.52661,-3.53485,0.49184
526.57600,-61.52661,-3.53489,0.49185
526.57681,-61.52661,-3.53488,0.49185
526.57881,-61.52661,-3.53516,0.49189
526.58475,-61.52661,-3.53526,0.49190
526.58681,-61.52661,-3.53540,0.49192
526.59200,-61.52661,-3.53491,0.49185
526.59275,-61.52661,-3.53480,0.49183
526.59481,-61.52662,-3.53475,0.49183
526.59575,-61.52663,-3.53458,0.49180
526.59681,-61.52663,-3.53460,0.49181
526.60075,-61.52666,-3.53458,0.49180
526.60281,-61.52667,-3.53465,0.49181
526.60800,-61.52670,-3.53434,0.49177
526.60875,-61.52670,-3.53440,0.49178
526.61075,-61.52670,-3.53470,0.49182
526.61675,-61.52670,-3.53515,0.49188
526.61875,-61.52670,-3.53536,0.49191
526.62394,-61.52670,-3.53529,0.49190
526.62481,-61.52670,-3.53523,0.49189
526.62675,-61.52670,-3.53536,0.49191
526.63281,-61.52670,-3.53520,0.49189
526.63475,-61.52670,-3.53528,0.49190
526.64000,-61.52670,-3.53528,0.49190
526.64081,-61.52670,-3.53532,0.49191
526.64275,-61.52670,-3.53548,0.49193
526.64881,-61.52667,-3.53513,0.49188
526.65075,-61.52667,-3.53517,0.49189
526.65600,-61.52667,-3.53498,0.49186
526.65681,-61.52667,-3.53504,0.49187
526.65881,-61.52667,-3.53528,0.49190
526.66481,-61.52665,-3.53464,0.49181
526.66681,-61.52665,-3.53447,0.49179
526.67200,-61.52665,-3.53422,0.49175
526.67281,-61.52665,-3.53424,0.49176
526.67481,-61.52665,-3.53453,0.49180
526.68800,-61.52663,-3.53473,0.49183
526.68881,-61.52663,-3.53474,0.49183
526.69081,-61.52663,-3.53487,0.49184
526.69675,-61.52661,-3.53461,0.49181
526.69881,-61.52661,-3.53472,0.49182
526.70400,-61.52661,-3.53441,0.49178
526.70475,-61.52661,-3.53437,0.49178
526.70681,-61.52662,-3.53437,0.49178
526.71275,-61.52664,-3.53409,0.49174
526.71481,-61.52664,-3.53410,0.49174
526.72000,-61.52664,-3.53403,0.49173
526.73594,-61.52661,-3.53500,0.49186
526.75200,-61.52659,-3.53561,0.49195
526.76800,-61.52659,-3.53561,0.49195
526.78400,-61.52659,-3.53495,0.49186
526.80000,-61.52659,-3.53497,0.49186
526.80675,-61.52659,-3.53447,0.49179
526.80781,-61.52659,-3.53463,0.49181
526.81600,-61.52659,-3.53472,0.49183
526.83081,-61.52659,-3.53461,0.49181
526.83181,-61.52659,-3.53475,0.49183
526.83200,-61.52659,-3.53475,0.49183
526.83881,-61.52659,-3.53430,0.49177
526.83981,-61.52659,-3.53436,0.49177
526.84681,-61.52659,-3.53373,0.49169
526.84775,-61.52659,-3.53387,0.49171
526.84794,-61.52659,-3.53387,0.49171
526.85481,-61.52659,-3.53398,0.49172
526.85575,-61.52659,-3.53415,0.49175
526.86281,-61.52659,-3.53407,0.49173
526.86375,-61.52659,-3.53423,0.49176
526.86400,-61.52659,-3.53423,0.49176
526.87081,-61.52659,-3.53472,0.49182
526.87175,-61.52659,-3.53492,0.49185
526.87481,-61.52660,-3.53515,0.49188
526.87581,-61.52660,-3.53503,0.49187
526.87881,-61.52659,-3.53494,0.49186
526.87975,-61.52659,-3.53501,0.49186
526.88000,-61.52659,-3.53501,0.49186
526.88281,-61.52660,-3.53468,0.49182
526.88381,-61.52660,-3.53444,0.49179
526.88675,-61.52659,-3.53407,0.49173
526.89081,-61.52661,-3.53383,0.49170
526.89475,-61.52662,-3.53374,0.49169
526.89600,-61.52663,-3.53396,0.49172
526.89881,-61.52664,-3.53436,0.49177
526.90275,-61.52663,-3.53428,0.49176
526.90681,-61.52664,-3.53423,0.49176
526.91075,-61.52663,-3.53419,0.49175
526.91200,-61.52663,-3.53435,0.49177
526.91481,-61.52664,-3.53471,0.49182
526.91875,-61.52663,-3.53476,0.49183
526.92281,-61.52663,-3.53486,0.49184
526.92675,-61.52663,-3.53437,0.49178
526.92800,-61.52663,-3.53441,0.49178
526.93081,-61.52664,-3.53423,0.49176
526.93481,-61.52665,-3.53454,0.49180
526.93881,-61.52665,-3.53508,0.49187
526.94400,-61.52663,-3.53509,0.49188
526.94675,-61.52663,-3.53501,0.49187
526.94881,-61.52663,-3.53480,0.49183
526.95081,-61.52662,-3.53495,0.49186
526.95275,-61.52662,-3.53513,0.49188
526.95475,-61.52662,-3.53494,0.49185
526.95681,-61.52662,-3.53472,0.49182
526.95881,-61.52661,-3.53470,0.49182
526.95994,-61.52661,-3.53468,0.49182
526.96081,-61.52662,-3.53461,0.49181
526.96275,-61.52663,-3.53420,0.49175
526.96381,-61.52663,-3.53394,0.49172
526.96681,-61.52665,-3.53339,0.49164
526.97075,-61.52667,-3.53305,0.49159
526.97481,-61.52669,-3.53324,0.49162
526.97600,-61.52670,-3.53352,0.49166
526.97681,-61.52670,-3.53378,0.49169
526.97875,-61.52671,-3.53396,0.49172
526.98075,-61.52671,-3.53408,0.49173
526.98681,-61.52667,-3.53420,0.49175
526.98875,-61.52666,-3.53390,0.49171
526.99081,-61.52665,-3.53383,0.49170
526.99200,-61.52665,-3.53389,0.49171
526.99281,-61.52665,-3.53401,0.49173
526.99875,-61.52665,-3.53432,0.49177
527.00081,-61.52665,-3.53460,0.49181
527.00281,-61.52665,-3.53453,0.49180
527.00475,-61.52665,-3.53446,0.49179
527.00800,-61.52665,-3.53446,0.49179
527.01881,-61.52665,-3.53503,0.49187
527.02081,-61.52665,-3.53501,0.49186
527.02400,-61.52663,-3.53520,0.49189
527.02681,-61.52661,-3.53483,0.49184
527.02881,-61.52661,-3.53456,0.49180
527.03075,-61.52660,-3.53458,0.49181
527.03275,-61.52661,-3.53457,0.49180
527.03875,-61.52665,-3.53395,0.49172
527.04000,-61.52665,-3.53393,0.49171
527.04075,-61.52666,-3.53398,0.49172
527.04681,-61.52670,-3.53345,0.49165
527.04875,-61.52671,-3.53358,0.49166
527.05600,-61.52674,-3.53409,0.49173
527.05875,-61.52674,-3.53447,0.49179
527.06081,-61.52674,-3.53455,0.49180
527.06675,-61.52674,-3.53466,0.49181
527.06881,-61.52674,-3.53442,0.49178
527.07194,-61.52674,-3.53464,0.49181
527.07475,-61.52674,-3.53470,0.49182
527.07681,-61.52674,-3.53478,0.49183
527.08275,-61.52674,-3.53485,0.49184
527.08475,-61.52674,-3.53468,0.49182
527.08800,-61.52674,-3.53457,0.49180
527.09881,-61.52674,-3.53499,0.49186
527.10075,-61.52672,-3.53512,0.49188
527.10400,-61.52670,-3.53537,0.49191
527.10681,-61.52669,-3.53510,0.49188
527.10875,-61.52667,-3.53481,0.49184
527.12000,-61.52667,-3.53453,0.49180
527.13600,-61.52664,-3.53455,0.49180
527.15200,-61.52667,-3.53446,0.49179
527.16800,-61.52665,-3.53495,0.49186
527.18394,-61.52665,-3.53481,0.49184
527.20000,-61.52665,-3.53501,0.49186
527.21600,-61.52669,-3.53441,0.49178
527.21681,-61.52669,-3.53464,0.49181
527.21775,-61.52669,-3.53464,0.49181
527.22481,-61.52666,-3.53524,0.49190
527.22575,-61.52665,-3.53508,0.49187
527.23200,-61.52661,-3.53457,0.49180
527.24081,-61.52661,-3.53483,0.49184
527.24175,-61.52661,-3.53478,0.49183
527.24800,-61.52661,-3.53519,0.49189
527.24875,-61.52661,-3.53520,0.49189
527.24981,-61.52661,-3.53502,0.49187
527.25675,-61.52661,-3.53493,0.49185
527.25781,-61.52661,-3.53482,0.49184
527.26400,-61.52661,-3.53436,0.49177
527.26475,-61.52661,-3.53432,0.49177
527.26581,-61.52661,-3.53407,0.49173
527.27275,-61.52661,-3.53370,0.49168
527.27381,-61.52661,-3.53353,0.49166
527.27994,-61.52661,-3.53351,0.49166
527.28075,-61.52661,-3.53361,0.49167
527.28181,-61.52661,-3.53351,0.49166
527.28875,-61.52661,-3.53364,0.49167
527.28981,-61.52661,-3.53349,0.49165
527.29594,-61.52661,-3.53364,0.49167
527.29681,-61.52661,-3.53369,0.49168
527.29781,-61.52661,-3.53357,0.49166
527.30481,-61.52661,-3.53401,0.49173
527.30581,-61.52661,-3.53398,0.49172
527.31200,-61.52661,-3.53437,0.49178
527.31281,-61.52661,-3.53447,0.49179
527.31381,-61.52661,-3.53438,0.49178
527.32081,-61.52661,-3.53446,0.49179
527.32175,-61.52661,-3.53425,0.49176
527.32800,-61.52661,-3.53401,0.49173
527.32881,-61.52661,-3.53408,0.49173
527.32975,-61.52661,-3.53397,0.49172
527.33681,-61.52661,-3.53436,0.49177
527.33775,-61.52661,-3.53433,0.49177
527.34400,-61.52661,-3.53492,0.49185
527.34481,-61.52661,-3.53496,0.49186
527.34881,-61.52661,-3.53472,0.49182
527.35281,-61.52661,-3.53444,0.49179
527.35375,-61.52661,-3.53424,0.49176
527.36000,-61.52661,-3.53419,0.49175
527.36075,-61.52661,-3.53430,0.49177
527.36481,-61.52661,-3.53434,0.49177
527.36875,-61.52661,-3.53428,0.49176
527.37281,-61.52661,-3.53406,0.49173
527.37600,-61.52661,-3.53415,0.49175
527.37675,-61.52662,-3.53429,0.49176
527.38081,-61.52663,-3.53453,0.49180
527.38475,-61.52664,-3.53480,0.49184
527.38881,-61.52663,-3.53456,0.49180
527.39194,-61.52664,-3.53457,0.49180
527.39275,-61.52665,-3.53460,0.49181
527.39681,-61.52666,-3.53467,0.49182
527.40075,-61.52666,-3.53463,0.49181
527.40481,-61.52665,-3.53443,0.49178
527.40794,-61.52666,-3.53455,0.49180
527.40881,-61.52667,-3.53458,0.49180
527.41275,-61.52668,-3.53441,0.49178
527.41681,-61.52668,-3.53428,0.49176
527.41875,-61.52668,-3.53416,0.49175
527.42400,-61.52668,-3.53433,0.49177
527.42481,-61.52668,-3.53435,0.49177
527.42875,-61.52667,-3.53401,0.49173
527.43281,-61.52667,-3.53395,0.49172
527.43481,-61.52667,-3.53374,0.49169
527.44000,-61.52667,-3.53389,0.49171
527.44081,-61.52667,-3.53386,0.49170
527.44281,-61.52667,-3.53364,0.49167
527.44881,-61.52667,-3.53349,0.49165
527.45081,-61.52667,-3.53350,0.49165
527.45600,-61.52667,-3.53388,0.49171
527.45681,-61.52667,-3.53388,0.49171
527.45881,-61.52667,-3.53366,0.49168
527.46481,-61.52667,-3.53347,0.49165
527.46681,-61.52667,-3.53333,0.49163
527.47200,-61.52667,-3.53363,0.49167
527.47275,-61.52667,-3.53374,0.49169
527.47481,-61.52667,-3.53385,0.49170
527.47575,-61.52667,-3.53408,0.49173
527.47681,-61.52667,-3.53416,0.49175
527.48075,-61.52667,-3.53438,0.49178
527.48281,-61.52667,-3.53417,0.49175
527.48375,-61.52667,-3.53427,0.49176
527.48481,-61.52667,-3.53424,0.49176
527.48800,-61.52667,-3.53400,0.49172
527.48875,-61.52667,-3.53387,0.49170
527.49081,-61.52667,-3.53359,0.49167
527.49675,-61.52670,-3.53372,0.49168
527.49875,-61.52671,-3.53367,0.49168
527.50394,-61.52674,-3.53346,0.49165
527.50475,-61.52675,-3.53336,0.49163
527.50675,-61.52676,-3.53305,0.49159
527.51275,-61.52680,-3.53348,0.49165
527.51475,-61.52680,-3.53375,0.49169
527.51581,-61.52680,-3.53409,0.49173
527.51681,-61.52680,-3.53425,0.49176
527.51994,-61.52679,-3.53442,0.49178
527.52081,-61.52678,-3.53441,0.49178
527.52275,-61.52677,-3.53425,0.49176
527.52381,-61.52676,-3.53433,0.49177
527.52475,-61.52676,-3.53428,0.49176
527.52881,-61.52676,-3.53413,0.49174
527.53075,-61.52676,-3.53382,0.49170
527.53600,-61.52678,-3.53349,0.49165
527.53681,-61.52678,-3.53337,0.49163
527.53875,-61.52678,-3.53323,0.49162
527.54481,-61.52678,-3.53374,0.49169
527.54681,-61.52678,-3.53377,0.49169
527.55200,-61.52676,-3.53397,0.49172
527.55281,-61.52676,-3.53396,0.49172
527.55481,-61.52676,-3.53390,0.49171
527.55875,-61.52677,-3.53445,0.49178
527.55981,-61.52677,-3.53435,0.49177
527.56081,-61.52676,-3.53436,0.49177
527.56281,-61.52676,-3.53431,0.49176
527.56675,-61.52674,-3.53410,0.49174
527.56781,-61.52674,-3.53385,0.49170
527.56800,-61.52674,-3.53385,0.49170
527.57475,-61.52678,-3.53399,0.49172
527.57581,-61.52679,-3.53396,0.49172
527.57681,-61.52679,-3.53402,0.49172
527.57881,-61.52680,-3.53406,0.49173
527.58275,-61.52679,-3.53429,0.49176
527.58381,-61.52678,-3.53408,0.49173
527.58400,-61.52678,-3.53408,0.49173
527.58475,-61.52678,-3.53399,0.49172
527.58681,-61.52677,-3.53385,0.49170
527.59075,-61.52678,-3.53377,0.49169
527.59181,-61.52678,-3.53360,0.49167
527.59881,-61.52680,-3.53402,0.49172
527.59981,-61.52680,-3.53401,0.49172
527.60000,-61.52680,-3.53401,0.49172
527.60681,-61.52677,-3.53474,0.49182
527.60781,-61.52676,-3.53466,0.49181
527.60875,-61.52676,-3.53469,0.49182
527.61075,-61.52674,-3.53481,0.49184
527.61481,-61.52672,-3.53508,0.49187
527.61594,-61.52671,-3.53492,0.49185
527.61875,-61.52670,-3.53471,0.49182
527.62281,-61.52670,-3.53452,0.49180
527.62375,-61.52670,-3.53430,0.49176
527.63081,-61.52670,-3.53433,0.49177
527.63194,-61.52670,-3.53426,0.49176
527.63475,-61.52670,-3.53457,0.49180
527.63881,-61.52670,-3.53502,0.49186
527.64275,-61.52670,-3.53484,0.49184
527.64681,-61.52670,-3.53487,0.49184
527.64800,-61.52670,-3.53475,0.49183
527.65075,-61.52670,-3.53475,0.49183
527.65481,-61.52670,-3.53515,0.49188
527.65881,-61.52670,-3.53466,0.49182
527.66275,-61.52670,-3.53455,0.49180
527.66400,-61.52670,-3.53441,0.49178
527.66681,-61.52670,-3.53453,0.49180
527.67075,-61.52670,-3.53490,0.49185
527.67481,-61.52670,-3.53453,0.49180
527.67875,-61.52670,-3.53446,0.49179
527.68000,-61.52670,-3.53422,0.49175
527.68281,-61.52670,-3.53376,0.49169
527.68675,-61.52670,-3.53345,0.49165
527.69081,-61.52670,-3.53360,0.49167
527.69475,-61.52670,-3.53442,0.49178
527.69600,-61.52670,-3.53446,0.49179
527.69881,-61.52670,-3.53462,0.49181
527.70275,-61.52670,-3.53478,0.49183
527.70681,-61.52670,-3.53443,0.49178
527.71081,-61.52670,-3.53452,0.49179
527.71200,-61.52670,-3.53445,0.49179
527.71481,-61.52670,-3.53468,0.49182
527.71881,-61.52670,-3.53512,0.49188
527.72275,-61.52670,-3.53506,0.49187
527.72681,-61.52670,-3.53520,0.49189
527.72794,-61.52670,-3.53506,0.49187
527.73075,-61.52670,-3.53515,0.49188
527.73481,-61.52670,-3.53544,0.49192
527.73875,-61.52670,-3.53565,0.49195
527.74281,-61.52670,-3.53547,0.49193
527.74394,-61.52670,-3.53517,0.49189
527.74675,-61.52670,-3.53440,0.49178
527.75081,-61.52671,-3.53399,0.49172
527.75475,-61.52673,-3.53392,0.49171
527.75881,-61.52675,-3.53431,0.49177
527.76000,-61.52675,-3.53428,0.49176
527.76275,-61.52674,-3.53451,0.49179
527.76681,-61.52675,-3.53459,0.49180
527.77081,-61.52674,-3.53428,0.49176
527.77475,-61.52675,-3.53442,0.49178
527.77600,-61.52675,-3.53434,0.49177
527.77881,-61.52674,-3.53444,0.49178
527.78275,-61.52675,-3.53452,0.49179
527.78681,-61.52674,-3.53461,0.49181
527.79075,-61.52674,-3.53478,0.49183
527.79200,-61.52674,-3.53472,0.49182
527.79481,-61.52674,-3.53468,0.49182
527.79875,-61.52674,-3.53486,0.49184
527.80281,-61.52674,-3.53465,0.49181
527.80675,-61.52675,-3.53435,0.49177
527.80800,-61.52676,-3.53423,0.49175
527.81081,-61.52677,-3.53435,0.49177
527.81475,-61.52679,-3.53466,0.49181
527.81881,-61.52678,-3.53478,0.49183
527.82281,-61.52676,-3.53501,0.49186
527.82400,-61.52676,-3.53491,0.49185
527.82681,-61.52676,-3.53492,0.49185
527.83081,-61.52676,-3.53484,0.49184
527.83475,-61.52676,-3.53461,0.49181
527.83881,-61.52676,-3.53452,0.49179
527.83994,-61.52676,-3.53450,0.49179
527.84275,-61.52676,-3.53471,0.49182
527.84681,-61.52676,-3.53513,0.49188
527.85075,-61.52674,-3.53525,0.49190
527.85481,-61.52672,-3.53511,0.49188
527.85594,-61.52671,-3.53501,0.49186
527.85875,-61.52670,-3.53496,0.49186
527.86281,-61.52670,-3.53476,0.49183
527.86675,-61.52670,-3.53430,0.49176
527.87081,-61.52672,-3.53418,0.49175
527.87200,-61.52673,-3.53411,0.49174
527.87481,-61.52675,-3.53417,0.49175
527.87881,-61.52678,-3.53425,0.49176
527.88281,-61.52679,-3.53471,0.49182
527.88475,-61.52679,-3.53502,0.49186
527.88581,-61.52679,-3.53496,0.49186
527.88675,-61.52679,-3.53503,0.49186
527.88800,-61.52679,-3.53499,0.49186
527.89081,-61.52679,-3.53478,0.49183
527.89475,-61.52679,-3.53460,0.49181
527.89881,-61.52679,-3.53463,0.49181
527.90075,-61.52679,-3.53477,0.49183
527.90181,-61.52679,-3.53461,0.49181
527.90275,-61.52679,-3.53461,0.49181
527.90400,-61.52679,-3.53460,0.49181
527.90681,-61.52679,-3.53474,0.49183
527.90881,-61.52679,-3.53483,0.49184
527.91481,-61.52679,-3.53443,0.49178
527.91681,-61.52680,-3.53447,0.49179
527.91781,-61.52680,-3.53433,0.49177
527.91875,-61.52681,-3.53431,0.49176
527.92000,-61.52681,-3.53423,0.49175
527.92281,-61.52682,-3.53396,0.49172
527.92481,-61.52682,-3.53379,0.49169
527.92575,-61.52683,-3.53352,0.49165
527.92675,-61.52684,-3.53343,0.49164
527.92875,-61.52685,-3.53333,0.49163
527.92981,-61.52686,-3.53351,0.49165
527.93081,-61.52686,-3.53356,0.49166
527.93281,-61.52687,-3.53374,0.49169
527.93600,-61.52686,-3.53372,0.49168
527.93881,-61.52685,-3.53385,0.49170
527.94081,-61.52684,-3.53416,0.49174
527.94675,-61.52682,-3.53454,0.49180
527.94881,-61.52682,-3.53487,0.49184
527.95194,-61.52681,-3.53485,0.49184
527.95475,-61.52680,-3.53494,0.49185
527.95681,-61.52680,-3.53494,0.49185
527.96081,-61.52680,-3.53451,0.49179
527.96181,-61.52680,-3.53459,0.49180
527.96275,-61.52680,-3.53456,0.49180
527.96481,-61.52680,-3.53464,0.49181
527.96794,-61.52680,-3.53439,0.49178
527.96881,-61.52680,-3.53429,0.49176
527.96981,-61.52680,-3.53444,0.49178
527.97075,-61.52680,-3.53449,0.49179
527.97275,-61.52680,-3.53460,0.49180
527.97681,-61.52680,-3.53412,0.49174
527.97781,-61.52680,-3.53424,0.49175
527.97875,-61.52680,-3.53422,0.49175
527.98075,-61.52680,-3.53419,0.49175
527.98400,-61.52680,-3.53374,0.49169
527.98481,-61.52680,-3.53353,0.49166
527.98575,-61.52680,-3.53353,0.49166
527.98681,-61.52680,-3.53344,0.49164
527.98875,-61.52681,-3.53346,0.49165
527.99281,-61.52682,-3.53332,0.49163
527.99375,-61.52682,-3.53357,0.49166
527.99481,-61.52683,-3.53375,0.49169
527.99675,-61.52683,-3.53412,0.49174
528.00000,-61.52682,-3.53419,0.49175
528.00881,-61.52678,-3.53409,0.49173
528.00975,-61.52678,-3.53419,0.49175
